injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,injected_epoch_days,observable_transit_count,in_transit_observation_count,raw_bls_recovered_period_days,raw_bls_recovered_score,raw_bls_period_matched,raw_bls_passes_fap_1_percent,raw_bls_recovered,existing_tcf_recovered_period_days,existing_tcf_recovered_score,existing_tcf_period_matched,existing_tcf_passes_fap_1_percent,existing_tcf_recovered,existing_tcf_exact_period_present_top10,existing_tcf_exact_period_rank_top10,kalman_depth_retention_fraction,kalman_snr_retention_fraction,kalman_bls_recovered_period_days,kalman_bls_recovered_power,kalman_bls_recovered,kalman_tcf_recovered_period_days,kalman_tcf_recovered_score,kalman_tcf_recovered,gp_depth_retention_fraction,gp_snr_retention_fraction,gp_length_scale_days,gp_bls_recovered_period_days,gp_bls_recovered_power,gp_bls_recovered,gp_tcf_recovered_period_days,gp_tcf_recovered_score,gp_tcf_recovered,gp_tcf_exact_period_rank_top10,existing_bls_tcf_union,existing_without_gp_union,raw_bls_union_gp_tcf,existing_bls_tcf_union_gp_tcf,existing_bls_tcf_kalman_tcf_union_gp_tcf,all_six_union,gp_tcf_only_vs_raw_bls,raw_bls_only_vs_gp_tcf,gp_tcf_unique_vs_existing_without_gp,gp_bls_unique_vs_existing_without_gp
10.0,2.0,0.0002,0.75,451.01122690278135,9,37,11.72072072072072,49.90881509173701,False,False,False,2.512151215121512,18.796234567851016,False,True,False,True,10,0.4176429310661865,0.8121431520602749,2.5135135135135136,0.001050072867461,False,2.512151215121512,19.566799443253093,False,0.8581731512561503,1.6859542887908074,1.7651366362238057,2.5135135135135136,0.0018185138736737,False,1.6748674867486748,15.776278440763113,False,5.0,False,False,False,False,False,False,False,False,False,False
10.0,2.0,0.0005,0.15,445.01122690278135,10,39,9.996996996996996,80.46853945130341,True,True,True,10.000100010001,20.480149262166854,True,True,True,True,1,0.2510502310492789,0.4898240593042831,9.996996996996996,0.0013233339250084,True,10.000100010001,22.859330210777248,True,0.9778999635005868,1.876961363238981,1.0,9.996996996996996,0.0027396940846699,True,10.001500150015,20.352054261500037,True,1.0,True,True,True,True,True,True,False,False,False,False
10.0,2.0,0.0005,0.45,448.01122690278135,10,41,9.996996996996996,71.91434730594662,True,True,True,10.001500150015,21.612814290647037,True,True,True,True,1,0.2677481294637434,0.5178861931854932,9.996996996996996,0.0014020479894231,True,10.000100010001,23.77988426870474,True,0.8334905913533213,1.538086752363033,1.0,9.996996996996996,0.002440847306401,True,5.0002000200020005,19.772861790705328,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,2.0,0.0005,0.75,451.01122690278135,9,37,9.996996996996996,79.75052738898725,True,True,True,9.998699869986998,19.83385423459712,True,True,True,True,1,0.3092615203471163,0.598605569370914,9.996996996996996,0.001302301860268,True,9.998699869986998,21.56787416586661,True,0.9214632208622928,1.7427737404520385,1.0,9.996996996996996,0.0029148526250444,True,5.001600160016001,23.098513852543043,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,2.0,0.001,0.15,445.01122690278135,10,39,9.996996996996996,152.116419950585,True,True,True,10.000100010001,38.50413519158591,True,True,True,True,1,0.1698831944728095,0.3275046837238454,9.996996996996996,0.0022991577984782,True,10.000100010001,40.62583935394072,True,0.9696406901253044,1.798908527745174,1.0,9.996996996996996,0.0052724806582026,True,10.001500150015,35.391719545559205,True,1.0,True,True,True,True,True,True,False,False,False,False
10.0,2.0,0.001,0.45,448.01122690278135,10,41,9.996996996996996,145.68363970377212,True,True,True,10.000100010001,40.99677978777928,True,True,True,True,1,0.1215759632933314,0.2329934923308547,9.996996996996996,0.0023694313280952,True,10.001500150015,42.954563225623126,True,0.8244660386357254,1.4352580748022332,1.0,9.996996996996996,0.0049404928781426,True,5.0002000200020005,39.48691258658722,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,2.0,0.001,0.75,451.01122690278135,9,37,9.996996996996996,149.03563284853612,True,True,True,9.998699869986998,37.91845488348719,True,True,True,True,1,0.1734834440107166,0.3308699137731767,9.996996996996996,0.0022349462183934,True,9.998699869986998,39.53304624968271,True,0.957235518559803,1.7817462254308862,1.0,9.996996996996996,0.0053992708805526,True,5.003000300030003,42.19850879651575,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.0002,0.15,445.01122690278135,10,76,9.996996996996996,51.79771591325102,True,False,False,2.512151215121512,18.787495466555725,False,True,False,True,9,0.1330498740829094,0.2628677998787844,2.5135135135135136,0.0010390690441605,False,2.512151215121512,19.09908293311793,False,0.8738421677004802,1.7159662522361554,1.7048493593203304,9.996996996996996,0.0017295493637541,True,1.6748674867486748,15.825133069990066,False,5.0,False,False,False,False,False,True,False,False,False,True
10.0,4.0,0.0002,0.45,448.01122690278135,10,80,11.72072072072072,47.37539177397856,False,False,False,2.512151215121512,18.711292050369757,False,True,False,True,8,0.1793565147395556,0.3507338272960955,2.5135135135135136,0.0010497265616257,False,2.512151215121512,19.516093601943293,False,0.7961488210611736,1.5309055263100102,1.5549719458760298,2.5135135135135136,0.0016830881614028,False,1.6748674867486748,15.22209233178414,False,,False,False,False,False,False,False,False,False,False,False
10.0,4.0,0.0002,0.75,451.01122690278135,9,74,9.996996996996996,56.028961202499985,True,False,False,2.512151215121512,18.757453971964317,False,True,False,True,9,0.1351502732803588,0.2653453744148334,2.5135135135135136,0.0010351412783408,False,2.512151215121512,19.53745850535728,False,0.7883378468429892,1.543225008009579,1.7630931188321142,9.996996996996996,0.0020594732051884,True,1.6748674867486748,15.528960781701969,False,4.0,False,False,False,False,False,True,False,False,False,True
10.0,4.0,0.0005,0.15,445.01122690278135,10,76,9.996996996996996,118.57225987750212,True,True,True,9.998699869986998,28.29379879842308,True,True,True,True,1,0.0687534432349859,0.1347987696213424,9.996996996996996,0.0013912101003564,True,9.998699869986998,29.354532776290476,True,0.8428739275750152,1.5448320903895347,1.0,9.996996996996996,0.0037928783583147,True,9.987498749874987,20.579271880627573,True,1.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.0005,0.45,448.01122690278135,10,80,9.996996996996996,109.15795466564282,True,True,True,9.997299729972998,30.86085456566407,True,True,True,True,1,0.0784739710715483,0.1510976819170641,9.996996996996996,0.0012753452835641,True,10.002900290029002,31.665198473797293,True,0.780424871628541,1.4217063129717515,1.0,9.996996996996996,0.0033618786728851,True,5.0002000200020005,18.447613387393048,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.0005,0.75,451.01122690278135,9,74,9.996996996996996,121.82366302408175,True,True,True,9.998699869986998,31.04251753619284,True,True,True,True,1,0.0691816277915353,0.1345551165630648,9.996996996996996,0.0012951876476378,True,9.998699869986998,31.332416067497487,True,0.7913687936573047,1.4215547168594838,1.0,9.996996996996996,0.0040235305199949,True,5.001600160016001,21.629501573707152,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.001,0.15,445.01122690278135,10,76,9.996996996996996,229.86316648458725,True,True,True,9.998699869986998,58.859130993426795,True,True,True,True,1,0.0336207655744798,0.0636107496758171,9.996996996996996,0.0023463291301372,True,9.998699869986998,58.6701050183576,True,0.8364640660780619,1.425226946779932,1.0,9.996996996996996,0.0072383096824586,True,4.998799879987999,37.64808526993136,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.001,0.45,448.01122690278135,10,80,9.996996996996996,221.271962995892,True,True,True,9.997299729972998,64.8553199629846,True,True,True,True,1,0.0349996409292234,0.0661952554393851,9.996996996996996,0.0022755052653621,True,10.002900290029002,65.33334430748734,True,0.7929899265735109,1.3278991670404168,1.0,9.996996996996996,0.0066973114437133,True,5.0002000200020005,37.33325112635552,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,4.0,0.001,0.75,451.01122690278135,9,74,9.996996996996996,231.4814993933849,True,True,True,9.998699869986998,63.561314951936424,True,True,True,True,1,0.0321403559485066,0.0607374737248453,9.996996996996996,0.0022004842040185,True,9.998699869986998,63.43298600784096,True,0.7963275730893394,1.314152349197771,1.0,9.996996996996996,0.0073765030534894,True,5.0072007200720074,36.732969107842614,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.0002,0.15,445.01122690278135,10,153,9.996996996996996,69.36315906258235,True,True,True,2.512151215121512,18.757924885251526,False,True,False,True,10,0.1249946197607825,0.2459929052817192,2.5135135135135136,0.0010440028173771,False,2.512151215121512,19.739777371276677,False,0.7763498606459563,1.4651523612410309,1.0,9.996996996996996,0.0018894573000072,True,1.6748674867486748,15.293666708832966,False,5.0,True,True,True,True,True,True,False,True,False,False
10.0,8.0,0.0002,0.45,448.01122690278135,10,161,9.996996996996996,61.30860182679156,True,True,True,2.512151215121512,18.80701524263942,False,True,False,True,9,0.1068285847535592,0.2084466831792955,2.5135135135135136,0.0010452850528993,False,2.512151215121512,19.52156314366626,False,0.6416006845500262,1.20439004014393,1.0,2.5135135135135136,0.0017178319634957,False,1.6748674867486748,14.996888612356104,False,,True,True,True,True,True,True,False,True,False,False
10.0,8.0,0.0002,0.75,451.01122690278135,9,145,9.996996996996996,73.52538683894618,True,True,True,2.512151215121512,18.730435029095936,False,True,False,True,10,0.0908722417585253,0.1773213300156269,2.5135135135135136,0.0010388404202831,False,2.512151215121512,19.41858741092901,False,0.6896512447843081,1.290522276513839,1.0,9.996996996996996,0.0022235106338942,True,1.6762676267626762,14.341187744746351,False,4.0,True,True,True,True,True,True,False,True,False,False
10.0,8.0,0.0005,0.15,445.01122690278135,10,153,9.996996996996996,163.3240782986951,True,True,True,9.998699869986998,20.190382875470235,True,True,True,True,1,0.0478432991730315,0.093076541144727,9.996996996996996,0.0012807740386333,True,9.998699869986998,22.248452949818297,True,0.7203941259444959,1.244330584962835,1.0,9.996996996996996,0.0043551553021213,True,9.987498749874987,18.277515158343732,True,1.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.0005,0.45,448.01122690278135,10,161,9.996996996996996,157.3292592758521,True,True,True,2.512151215121512,18.69767572167975,False,True,False,True,2,0.0495525723051219,0.0952276458606581,9.996996996996996,0.0013865609272125,True,9.998699869986998,20.21413912358138,True,0.6361396660594657,1.0866832250225482,1.0,9.996996996996996,0.0039107311588215,True,10.002900290029002,16.140846129116554,True,1.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.0005,0.75,451.01122690278135,9,145,9.996996996996996,165.09858012496977,True,True,True,10.000100010001,20.28917516587344,True,True,True,True,1,0.0352433247497932,0.0683656441959414,9.996996996996996,0.0012476930292666,True,10.000100010001,22.309954642826288,True,0.6696514269259594,1.1263607181747783,1.0,9.996996996996996,0.004562913367945,True,5.001600160016001,19.7416679584911,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.001,0.15,445.01122690278135,10,153,9.996996996996996,320.29824910718423,True,True,True,9.998699869986998,38.37173464347944,True,True,True,True,1,0.0192237392413906,0.0368002934611141,9.996996996996996,0.0022639707163874,True,9.998699869986998,40.06915227480648,True,0.5731616590316192,0.9021146191337276,1.0,9.996996996996996,0.007172095040136,True,4.998799879987999,30.961269938921095,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.001,0.45,448.01122690278135,10,161,9.996996996996996,317.36368835761976,True,True,True,10.000100010001,35.76257057014294,True,True,True,True,1,0.0193937122850425,0.036693417495356,9.996996996996996,0.0023534417308046,True,9.998699869986998,36.24341613130264,True,0.5422740995573152,0.8419392079360359,1.0,9.996996996996996,0.0068453855631003,True,5.0002000200020005,27.45161404793144,True,2.0,True,True,True,True,True,True,False,False,False,False
10.0,8.0,0.001,0.75,451.01122690278135,9,145,9.996996996996996,317.72056893500917,True,True,True,10.000100010001,38.74529764012195,True,True,True,True,1,0.0103893824849998,0.0197237924488449,9.996996996996996,0.0021567949341082,True,10.000100010001,39.7963419506234,True,0.542848557830227,0.836753976014567,1.0,9.996996996996996,0.0071997772548905,True,5.003000300030003,32.539493633099674,True,2.0,True,True,True,True,True,True,False,False,False,False
