target_id,quarter,trial,trial_seed,tcf_success,bls_success,tcf_max_score,tcf_best_period_days,tcf_valid_transit_events,tcf_positive_event_fraction,bls_max_sde,bls_max_power,bls_best_period_days,tcf_error,bls_error
1026957,5,2,13604089705453468884,True,True,6.209863356068886,14.673224408136049,6,1.0,2.4669883480884747,0.1434054403884127,8.861287095698568,,
1026957,5,3,16648349213993530850,True,True,6.083826852607682,9.626875625208404,9,0.7777777777777778,2.822864299270998,0.1515881200068306,15.0,,
1026957,5,4,12123396998096169595,True,True,6.2491032155065795,14.085028342780928,7,1.0,2.7928308124807972,0.1534960552993427,6.513171057019007,,
1026957,5,5,4058617819702476915,True,True,6.24642842437345,6.130376792264088,15,0.6666666666666666,3.479093694798275,0.1629373359905996,13.06268756252084,,
1026957,5,6,16563775583065336633,True,True,6.699872125075701,14.122374124708235,7,0.7142857142857143,2.4252393609976832,0.1500565728831761,4.1183727909303105,,
1026957,5,7,476339978124913371,True,True,6.030817839640921,10.723907969323108,9,0.6666666666666666,3.2120333160692884,0.142926258840102,7.936978992997666,,
1161345,5,0,15873618139511115539,True,True,9.838103366936505,14.220406802267425,6,0.8333333333333334,2.5677114321000514,0.0565137510782993,6.116372124041347,,
1161345,5,1,15172401810168451556,True,True,10.558776074484884,12.367122374124708,7,0.7142857142857143,3.3090374552985873,0.0567571300369393,8.002334111370457,,
1161345,5,2,12638583225615037294,True,True,8.429864977025476,12.455818606202069,6,0.8333333333333334,3.3666548524549564,0.0576177548231442,5.966988996332111,,
1161345,5,3,17074128617252012604,True,True,6.614127967771107,9.41680560186729,10,0.7,3.7946720185097544,0.0679348101986423,4.958652884294765,,
1161345,5,4,14399246545360144680,True,True,8.109083706988775,13.660220073357786,7,0.7142857142857143,2.9179675996872043,0.0569025766161451,8.599866622207404,,
1161345,5,5,8079618302000262970,True,True,9.27113698858551,12.41847282427476,6,0.6666666666666666,2.767731118639165,0.0546395200455507,2.6385461820606873,,
1161345,5,6,1030839910818795392,True,True,8.249430504181658,14.547182394131378,6,0.8333333333333334,3.578749735437686,0.0666112193293165,10.42980993664555,,
1161345,5,7,5632482775668511016,True,True,9.52652326590975,13.641547182394133,6,1.0,3.780266340257717,0.0572727407982677,5.18272757585862,,
1432789,5,0,2624909057295555509,True,True,5.980724049336749,3.996998999666556,23,0.7391304347826086,3.733123009214996,0.0062630532845123,8.977992664221407,,
1432789,5,1,7301628445485010865,True,True,7.09599469486868,13.543514504834944,7,0.8571428571428571,3.3343857464703612,0.0058525418573826,9.846282094031343,,
1432789,5,2,5346422455838012211,True,True,6.452264149248837,2.979326442147382,29,0.6896551724137931,3.16202927255304,0.00568066254069,12.992664221407138,,
1432789,5,3,18417495770918963604,True,True,6.296930886133377,13.7675891963988,7,0.7142857142857143,4.238534729016819,0.0081813624063831,7.988329443147716,,
1432789,5,4,15902746528041980467,True,True,6.283965223488642,13.823607869289765,7,0.8571428571428571,4.05139450125284,0.0060351593371584,13.039346448816271,,
1432789,5,5,14856314707981031107,True,True,6.408091312975668,14.3837945981994,5,0.6,2.992290369794771,0.0054630392443057,7.745581860620208,,
1432789,5,6,5666095895358859238,True,True,6.5009864922122,7.176058686228743,13,0.8461538461538461,2.3899482778436094,0.0062529109903941,14.62654218072691,,
1432789,5,7,11412919353901664657,True,True,6.2299396370119995,13.025341780593532,5,0.6,3.7259764842940384,0.0057096802496918,7.834278092697566,,
1717722,5,0,17227893656051705767,True,True,6.102125131353836,8.091030343447816,11,0.7272727272727273,3.5842820677287595,0.0064865294739147,9.654884961653885,,
1717722,5,1,11572251826900949172,True,True,6.542719744629883,6.802600866955652,13,0.6153846153846154,3.198747649691263,0.0063631720400313,13.772257419139716,,
1717722,5,2,2676201937878384892,True,True,6.720509500386553,11.778926308769591,7,1.0,3.756806608637488,0.0066548344299706,3.973657885961987,,
1717722,5,3,15033007865076924464,True,True,6.927686118204962,11.242080693564525,9,0.6666666666666666,3.5933894208003907,0.0059827753253194,4.995998666222075,,
1717722,5,4,9202308772043539743,True,True,6.509127422648303,6.270423474491498,15,0.7333333333333333,3.983986130174905,0.0052798629653223,10.537179059686563,,
1717722,5,5,15722134666691269555,True,True,6.319759246872688,7.712904301433812,11,0.8181818181818182,2.991483473377924,0.005679211776901,7.106035345115039,,
1717722,5,6,8087302355081901324,True,True,6.280508582918273,9.967655885295098,9,0.7777777777777778,5.191290684665538,0.0068065167364134,5.69623207735912,,
1717722,5,7,5973652755419517182,True,True,6.116258842864801,10.91997332444148,9,0.7777777777777778,4.183407142290594,0.0073554834205659,13.762920973657886,,
1718958,5,0,13339275213653575062,True,True,7.198869079646009,10.051683894631545,9,0.7777777777777778,4.5935523699436045,0.0332403713867895,5.682227409136379,,
1718958,5,1,5117402113504237513,True,True,5.864337201943775,8.571857285761922,11,0.8181818181818182,2.5547652008010124,0.0220613001949683,8.49249749916639,,
1718958,5,2,7809745271224010946,True,True,6.72732874834691,11.018006002000668,9,0.7777777777777778,3.0583546051996624,0.0267414279887476,14.365121707235746,,
