candidate_id,target_id,quarter,injection_index,candidate_period_days,source_detector,exact_match,harmonic_match,selection_group,injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,candidate_period_error_fraction,candidate_harmonic_error_fraction,candidate_best_harmonic_factor,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,in_transit_observation_count,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value
6040,2831055,5,15,10.000333444481495,both,True,True,confirmed_planet_host,10.0,4.0,0.001,0.45,3.33444481494638e-05,3.33444481494638e-05,1.0,True,2,True,True,True,True,True,10.000333444481495,10.000333444481495,1.0,1.0,7.971245826136298,16.656280556537617,1.0,1.0,0.0,0.0,1.0,1.7762976097367044e-16,1.7762976097367044e-16,1.7762976097367044e-16,1.0,1.7762976097367044e-16,1.0,0.0,1.0,9.0,9.0,1.0,5.552093518845872,16.51432639749942,3.928571428571429,0.0009375053710617,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,0.0074812967581047,0.0024937655860349,0.0095238095238095,0.0095238095238095
6041,2831055,5,15,5.000666888962988,bls,False,True,confirmed_planet_host,10.0,4.0,0.001,0.45,0.49993331110370115,0.00013337779259767757,0.5,False,1,True,False,True,False,False,5.000666888962988,,2.0,,6.105813116576522,,0.7659797790398895,,,,,0.4999499849954987,0.4999499849954987,0.00010003000900258754,0.5,0.00010003000900258754,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6042,2831055,5,15,3.334111370456819,bls,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.6665888629543181,0.3331777259086362,0.5,False,1,True,False,True,False,False,3.334111370456819,,3.0,,4.344064989596539,,0.5449668827616786,,,,,0.6665999799939982,0.6665999799939982,0.33319995998799656,0.5,0.33319995998799656,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6043,2831055,5,15,2.4984994998332777,bls,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.7501500500166722,0.5003001000333445,0.5,False,1,True,False,True,False,False,2.4984994998332777,,4.0,,3.5333359896872123,,0.4432601963048275,,,,,0.7501583808475877,0.7501583808475877,0.5003167616951754,0.5,0.5003167616951754,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6044,2831055,5,15,6.667222407469157,bls,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.33327775925308434,0.33327775925308434,1.0,False,1,True,False,True,False,False,6.667222407469157,,5.0,,3.3754137076502286,,0.4234487031604078,,,,,0.3332999899969992,0.3332999899969992,0.3332999899969992,1.0,0.3332999899969992,1.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6045,2831055,5,15,15.0,tcf,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.5,0.25,2.0,False,1,False,True,False,True,False,,15.0,,2.0,,13.547268570387347,,0.81334296239805,,,,0.49994998499549825,0.49994998499549825,0.2500250075022509,2.0,0.2500250075022509,2.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6046,2831055,5,15,10.373791263754585,tcf,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.0373791263754585,0.0373791263754585,1.0,False,1,False,True,False,True,False,,10.373791263754585,,3.0,,8.036163467953525,,0.48247046756181816,,,,0.03734453669434139,0.03734453669434139,0.03734453669434139,1.0,0.03734453669434139,1.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6047,2831055,5,15,13.328776258752919,tcf,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.3328776258752919,0.3328776258752919,1.0,False,1,False,True,False,True,False,,13.328776258752919,,4.0,,7.1263660752894,,0.42784858546899834,,,,0.3328331832883196,0.3328331832883196,0.3328331832883196,1.0,0.3328331832883196,1.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6048,2831055,5,15,5.69623207735912,tcf,False,False,confirmed_planet_host,10.0,4.0,0.001,0.45,0.430376792264088,0.13924641547182404,0.5,False,1,False,True,False,True,False,,5.69623207735912,,5.0,,6.594826333870491,,0.3959363143221078,,,,0.43039578540228746,0.43039578540228746,0.1392084291954251,0.5,0.1392084291954251,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,81,True,,,,
6049,2831055,5,16,9.997999333111038,both,True,True,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.0002000666888962499,0.0002000666888962499,1.0,True,2,True,True,True,True,False,10.000333444481495,9.99566522174058,1.0,4.0,4.482321493231459,6.5273534665151525,1.0,0.9123749220411091,0.00046702471895125955,0.00046702471895125955,1.0,0.24989367823280728,0.0002334033543398446,0.24989367823280728,1.0,0.0002334033543398446,1.0,0.2497185600280189,1.0,,,,,,7.5,0.0004277079162983,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,0.1521197007481296,,0.1619047619047619
6050,2831055,5,16,5.000666888962988,bls,False,True,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.49993331110370115,0.00013337779259767757,0.5,False,1,True,False,True,False,False,5.000666888962988,,2.0,,3.8083334592584173,,0.849634160559255,,,,,0.6248217546844119,0.4999499849954987,0.24964350936882404,0.5,0.00010003000900258754,0.5,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6051,2831055,5,16,13.99633211070357,bls,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.399633211070357,0.3001833944648215,2.0,False,1,True,False,True,False,False,13.99633211070357,,3.0,,3.2346098558630936,,0.7216371830417618,,,,,0.05008380656943425,0.3995865426294553,0.05008380656943425,1.0,0.3002067286852723,2.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6052,2831055,5,16,14.206402134044682,bls,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.42064021340446817,0.2896798932977659,2.0,False,1,True,False,True,False,False,14.206402134044682,,4.0,,3.0178400467937503,,0.6732761251844267,,,,,0.06584444500037502,0.4205928445200223,0.06584444500037502,1.0,0.28970357773998884,2.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6053,2831055,5,16,7.129376458819607,bls,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.2870623541180393,0.2870623541180393,1.0,False,1,True,False,True,False,False,7.129376458819607,,5.0,,2.8344569034692437,,0.6323635883212354,,,,,0.46511395191754445,0.28708612583775145,0.06977209616491112,0.5,0.28708612583775145,1.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6054,2831055,5,16,13.328776258752919,tcf,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.3328776258752919,0.3328776258752919,1.0,False,1,False,True,False,True,True,,13.328776258752919,,1.0,,7.154244717634893,,1.0,,,,1.3327231284520427e-16,0.3328331832883196,1.3327231284520427e-16,1.0,0.3328331832883196,1.0,0.2497185600280189,1.0,7.0,7.0,1.0,2.70405033447992,8.455984390857102,6.357142857142858,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,0.2443890274314214,,0.4095238095238095,
6055,2831055,5,16,13.604201400466824,tcf,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.3604201400466824,0.3197899299766588,2.0,False,1,False,True,False,True,False,,13.604201400466824,,2.0,,6.614257946695117,,0.9245221833677659,,,,0.020663948165011263,0.3603747791003966,0.020663948165011263,1.0,0.3198126104498017,2.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6056,2831055,5,16,10.86862287429143,tcf,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.08686228742914306,0.08686228742914306,1.0,False,1,False,True,False,True,False,,10.86862287429143,,3.0,,6.562049521689647,,0.9172246380550121,,,,0.18457458784679678,0.08682604781434404,0.18457458784679678,1.0,0.08682604781434404,1.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6057,2831055,5,16,9.477492497499167,tcf,False,False,confirmed_planet_host,10.0,8.0,0.0005,0.45,0.0522507502500833,0.0522507502500833,1.0,False,1,False,True,False,True,False,,9.477492497499167,,5.0,,6.161786406036042,,0.861276996976007,,,,0.288945037900583,0.05228235137207848,0.288945037900583,1.0,0.05228235137207848,1.0,0.2497185600280189,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6058,2831055,5,17,10.000333444481495,both,True,True,confirmed_planet_host,10.0,8.0,0.001,0.45,3.33444481494638e-05,3.33444481494638e-05,1.0,True,2,True,True,True,True,True,10.000333444481495,10.000333444481495,1.0,1.0,9.009009757506677,12.605948188166245,1.0,1.0000000000000002,0.0,0.0,1.0,1.7762976097367044e-16,1.7762976097367044e-16,1.7762976097367044e-16,1.0,1.7762976097367044e-16,1.0,0.0,1.0,9.0,9.0,1.0,4.201982729388749,12.373459774249024,7.571428571428571,0.0009266696144986,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,0.0324189526184538,0.0024937655860349,0.0285714285714285,0.0095238095238095
6059,2831055,5,17,5.000666888962988,both,False,True,confirmed_planet_host,10.0,8.0,0.001,0.45,0.49993331110370115,0.00013337779259767757,0.5,True,2,True,True,True,True,False,5.000666888962988,5.000666888962988,2.0,2.0,6.742152460598419,8.053760607364639,0.7483788609486831,0.63888574561373,0.0,0.0,1.0,0.4999499849954987,0.4999499849954987,0.00010003000900258754,0.5,0.00010003000900258754,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6060,2831055,5,17,3.334111370456819,bls,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.6665888629543181,0.3331777259086362,0.5,False,1,True,False,True,False,False,3.334111370456819,,3.0,,4.860594589201883,,0.539525954575844,,,,,0.6665999799939982,0.6665999799939982,0.33319995998799656,0.5,0.33319995998799656,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6061,2831055,5,17,2.4984994998332777,bls,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.7501500500166722,0.5003001000333445,0.5,False,1,True,False,True,False,False,2.4984994998332777,,4.0,,3.9254267139434624,,0.435722329046501,,,,,0.7501583808475877,0.7501583808475877,0.5003167616951754,0.5,0.5003167616951754,0.5,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6062,2831055,5,17,6.667222407469157,bls,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.33327775925308434,0.33327775925308434,1.0,False,1,True,False,True,False,False,6.667222407469157,,5.0,,3.8005369654923964,,0.42185956812019576,,,,,0.3332999899969992,0.3332999899969992,0.3332999899969992,1.0,0.3332999899969992,1.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6063,2831055,5,17,13.982327442480829,tcf,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.39823274424808286,0.30088362787595857,2.0,False,1,False,True,False,True,False,,13.982327442480829,,3.0,,7.575085768710224,,0.6009136048822801,,,,0.3981861225034175,0.3981861225034175,0.3009069387482913,2.0,0.3009069387482913,2.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6064,2831055,5,17,14.995331777259088,tcf,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.4995331777259088,0.2502334111370456,2.0,False,1,False,True,False,True,False,,14.995331777259088,,4.0,,7.303849398594108,,0.5793970663349666,,,,0.4994831782868191,0.4994831782868191,0.25025841085659045,2.0,0.25025841085659045,2.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6065,2831055,5,17,13.328776258752919,tcf,False,False,confirmed_planet_host,10.0,8.0,0.001,0.45,0.3328776258752919,0.3328776258752919,1.0,False,1,False,True,False,True,False,,13.328776258752919,,5.0,,7.147577598660171,,0.5670003947319026,,,,0.3328331832883196,0.3328331832883196,0.3328331832883196,1.0,0.3328331832883196,1.0,0.0,1.0,,,,,,,,lowest_scatter,284.85392005780625,0.0321536469572723,0.4490121649359341,184.04384415330637,160,True,,,,
6066,2832589,5,0,10.677225741913972,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.338612870956986,0.7795376236523287,3.0,False,1,True,False,True,False,False,10.677225741913972,,1.0,,3.6950168808826693,,0.9999999999999999,,,,,0.21000172698788638,0.0,0.21000172698788638,1.0,0.0,1.0,0.21000172698788638,1.0,,,,,,9.9,0.0024315383707099,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,0.4513715710723192,,0.2285714285714285
6067,2832589,5,0,10.513837945981996,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.256918972990998,0.7523063243303326,3.0,False,1,True,False,True,False,False,10.513837945981996,,2.0,,3.6160269962519993,,0.9786225916749259,,,,,0.2220906421927811,0.015302457762093548,0.2220906421927811,1.0,0.015302457762093548,1.0,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6068,2832589,5,0,10.84061353784595,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.420306768922975,0.806768922974325,3.0,False,1,True,False,True,False,False,10.84061353784595,,3.0,,3.377418515481898,,0.9140468431838656,,,,,0.19791281178299153,0.015302457762093715,0.19791281178299153,1.0,0.015302457762093715,1.0,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6069,2832589,5,0,10.350450150050017,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.175225075025009,0.7250750250083362,3.0,False,1,True,False,True,False,False,10.350450150050017,,4.0,,3.184784718590816,,0.8619134421464486,,,,,0.23417955739767593,0.030604915524187263,0.23417955739767593,1.0,0.030604915524187263,1.0,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6070,2832589,5,0,11.106702234078027,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.553351117039013,0.8511170390130044,3.0,False,1,True,False,True,False,False,11.106702234078027,,5.0,,2.973581700277656,,0.8047545643600209,,,,,0.17822514987787724,0.040223603260360376,0.17822514987787724,1.0,0.040223603260360376,1.0,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6071,2832589,5,0,13.515505168389463,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,5.757752584194732,1.2525841947315772,3.0,False,1,False,True,False,True,True,,13.515505168389463,,1.0,,6.504003280213569,,1.0,,,,0.0,0.2658255519815121,0.0,1.0,0.2658255519815121,1.0,0.21000172698788638,1.0,7.0,5.0,0.7142857142857143,2.4582821722562067,5.5293442593317135,5.142857142857142,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,0.6234413965087282,,0.6571428571428571,
6072,2832589,5,0,6.989329776592198,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,2.494664888296099,0.1648882960986997,3.0,False,1,False,True,False,True,False,,6.989329776592198,,2.0,,6.39395472124283,,0.9830798733903582,,,,0.4828658130412256,0.34539833234439893,0.03426837391754877,0.5,0.3092033353112021,0.5,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6073,2832589,5,0,2.7505835278426143,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,0.37529176392130714,0.31235411803934643,2.0,False,1,False,True,False,True,False,,2.7505835278426143,,3.0,,6.233845556359736,,0.9584628555345743,,,,0.7964868132139244,0.7423878080009993,0.5929736264278488,0.5,0.4847756160019987,0.5,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6074,2832589,5,0,4.319106368789597,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,1.1595531843947984,0.07977659219739919,2.0,False,1,False,True,False,True,False,,4.319106368789597,,4.0,,6.200986064327989,,0.9534106606607323,,,,0.6804332272469346,0.5954842134849005,0.36086645449386917,0.5,0.19096842696980107,0.5,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6075,2832589,5,0,10.425141713904635,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,4.2125708569523175,0.7375236189841058,3.0,False,1,False,True,False,True,False,,10.425141713904635,,5.0,,6.1925199100703985,,0.9521089770832738,,,,0.22865319616115265,0.023609506261515936,0.22865319616115265,1.0,0.023609506261515936,1.0,0.21000172698788638,1.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6076,2832589,5,1,10.677225741913972,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,4.338612870956986,0.7795376236523287,3.0,False,1,True,False,True,False,False,10.677225741913972,,1.0,,3.671169377512985,,1.0,,,,,1.6713105864686746,0.0,0.10956313784377524,3.0,0.0,1.0,0.10956313784377524,3.0,,,,,,9.9,0.0024442414453263,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,0.456359102244389,,0.2285714285714285
6077,2832589,5,1,10.513837945981996,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,4.256918972990998,0.7523063243303326,3.0,False,1,True,False,True,False,False,10.513837945981996,,2.0,,3.558903439729472,,0.9694195701045079,,,,,1.6304329690498043,0.015302457762093548,0.12318901031673199,3.0,0.015302457762093548,1.0,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6078,2832589,5,1,10.84061353784595,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,4.420306768922975,0.806768922974325,3.0,False,1,True,False,True,False,False,10.84061353784595,,3.0,,3.3503729233415895,,0.9126173648820536,,,,,1.7121882038875451,0.015302457762093715,0.09593726537081836,3.0,0.015302457762093715,1.0,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6079,2832589,5,1,10.350450150050017,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,4.175225075025009,0.7250750250083362,3.0,False,1,True,False,True,False,False,10.350450150050017,,4.0,,3.14635343300591,,0.8570439305465637,,,,,1.5895553516309335,0.030604915524187263,0.13681488278968887,3.0,0.030604915524187263,1.0,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6080,2832589,5,1,11.106702234078027,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,4.553351117039013,0.8511170390130044,3.0,False,1,True,False,True,False,False,11.106702234078027,,5.0,,2.9234458369913097,,0.796325512763942,,,,,1.778760323683991,0.040223603260360376,0.07374655877200306,3.0,0.040223603260360376,1.0,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6081,2832589,5,1,3.996998999666556,tcf,False,True,confirmed_planet_host,2.0,2.0,0.001,0.45,0.9984994998332779,0.0007502500833610481,2.0,False,1,False,True,False,True,True,,3.996998999666556,,1.0,,6.6222610937486195,,1.0,,,,0.0,0.6256519159301709,0.0,1.0,0.25130383186034166,0.5,0.10956313784377524,3.0,23.0,19.0,0.8260869565217391,1.3808368916959566,4.570535627334959,1.5,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,0.513715710723192,,0.5142857142857142,
6082,2832589,5,1,1.0,tcf,False,True,confirmed_planet_host,2.0,2.0,0.001,0.45,0.5,0.0,0.5,False,1,False,True,False,True,False,,1.0,,2.0,,6.4181060310956415,,0.9691713963308243,,,,0.7498122966547093,0.9063427125948597,0.49962459330941855,0.5,0.8126854251897193,0.5,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6083,2832589,5,1,13.515505168389463,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,5.757752584194732,1.2525841947315772,3.0,False,1,False,True,False,True,False,,13.515505168389463,,3.0,,6.360485506684416,,0.9604703615036685,,,,2.3814131976307666,0.2658255519815121,0.1271377325435888,3.0,0.2658255519815121,1.0,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6084,2832589,5,1,6.989329776592198,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,2.494664888296099,0.1648882960986997,3.0,False,1,False,True,False,True,False,,6.989329776592198,,4.0,,6.252865286612525,,0.9442190813822181,,,,0.7486443647284559,0.34539833234439893,0.12567781763577204,2.0,0.3092033353112021,0.5,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6085,2832589,5,1,2.7505835278426143,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,0.37529176392130714,0.31235411803934643,2.0,False,1,False,True,False,True,False,,2.7505835278426143,,5.0,,6.096289101323019,,0.920575165343131,,,,0.31183782430966883,0.7423878080009993,0.31183782430966883,1.0,0.4847756160019987,0.5,0.10956313784377524,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,188,True,,,,
6086,2832589,5,2,10.677225741913972,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,4.338612870956986,0.7795376236523287,3.0,False,1,True,False,True,False,False,10.677225741913972,,1.0,,3.674440236455151,,1.0,,,,,2.8818038550127287,0.0,0.2939346183375764,3.0,0.0,1.0,0.2939346183375764,3.0,,,,,,9.9,0.0024418275273983,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,0.456359102244389,,0.2285714285714285
6087,2832589,5,2,10.513837945981996,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,4.256918972990998,0.7523063243303326,3.0,False,1,True,False,True,False,False,10.513837945981996,,2.0,,3.5620461580844522,,0.9694119182411498,,,,,2.822402715480665,0.015302457762093548,0.274134238493555,3.0,0.015302457762093548,1.0,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
6088,2832589,5,2,10.84061353784595,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,4.420306768922975,0.806768922974325,3.0,False,1,True,False,True,False,False,10.84061353784595,,3.0,,3.3396420227759065,,0.9088845668633775,,,,,2.9412049945447936,0.015302457762093715,0.313734998181598,3.0,0.015302457762093715,1.0,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
6089,2832589,5,2,10.350450150050017,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,4.175225075025009,0.7250750250083362,3.0,False,1,True,False,True,False,False,10.350450150050017,,4.0,,3.162502410758995,,0.8606759689225375,,,,,2.7630015759486,0.030604915524187263,0.2543338586495334,3.0,0.030604915524187263,1.0,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
6090,2832589,5,2,11.106702234078027,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,4.553351117039013,0.8511170390130044,3.0,False,1,True,False,True,False,False,11.106702234078027,,5.0,,2.932436166469742,,0.7980633723134809,,,,,3.0379439932112984,0.040223603260360376,0.3459813310704329,3.0,0.040223603260360376,1.0,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
6091,2832589,5,2,2.7505835278426143,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,0.37529176392130714,0.31235411803934643,2.0,False,1,False,True,False,True,True,,2.7505835278426143,,1.0,,6.941093092652895,,1.0,,,,0.0,0.7423878080009993,0.0,1.0,0.4847756160019987,0.5,0.2939346183375764,3.0,33.0,24.0,0.7272727272727273,1.2082892153393012,4.799811400196061,3.928571428571429,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,0.314214463840399,,0.3523809523809524,
6092,2832589,5,2,13.515505168389463,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,5.757752584194732,1.2525841947315772,3.0,False,1,False,True,False,True,False,,13.515505168389463,,2.0,,6.385398144783062,,0.9199412916017461,,,,3.913686507455449,0.2658255519815121,0.6378955024851498,3.0,0.2658255519815121,1.0,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
6093,2832589,5,2,4.319106368789597,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,1.1595531843947984,0.07977659219739919,2.0,False,1,False,True,False,True,False,,4.319106368789597,,3.0,,6.121432448007564,,0.8819118784744528,,,,0.5702509395078191,0.5954842134849005,0.2148745302460904,2.0,0.19096842696980107,0.5,0.2939346183375764,3.0,,,,,,,,highest_scatter,5321.4752031346225,0.0321536469572723,0.9871454924439728,521.8653007567668,372,True,,,,
