sample,exact_recall_at_1,improvement_over_bls,improvement_over_raw_min_rank,improvement_over_oracle_rank1_union,mean_reciprocal_rank
507,0.7288888888888889,0.14444444444444443,0.14444444444444443,0.006666666666666667,0.7593963844797178
508,0.72,0.12222222222222222,0.12222222222222222,0.005555555555555556,0.748476631393298
509,0.7266666666666667,0.09222222222222222,0.09222222222222222,-0.0022222222222222222,0.7576785714285713
510,0.7166666666666667,0.1511111111111111,0.1511111111111111,0.0033333333333333335,0.7445180776014109
511,0.7588888888888888,0.1711111111111111,0.1711111111111111,0.013333333333333334,0.7772760141093474
512,0.8011111111111111,0.1411111111111111,0.1411111111111111,0.014444444444444444,0.8207808641975308
513,0.82,0.17222222222222222,0.17222222222222222,0.023333333333333334,0.8372389770723104
514,0.7055555555555556,0.08333333333333333,0.08333333333333333,0.0022222222222222222,0.7381587301587301
515,0.7888888888888889,0.10666666666666667,0.10666666666666667,0.011111111111111112,0.8096697530864198
516,0.7111111111111111,0.15666666666666668,0.15666666666666668,0.006666666666666667,0.7339228395061728
517,0.7111111111111111,0.15,0.15,0.011111111111111112,0.7376988536155203
518,0.77,0.11444444444444445,0.11444444444444445,0.01,0.8010123456790122
519,0.7244444444444444,0.10666666666666667,0.10666666666666667,0.0077777777777777776,0.7500679012345679
520,0.7188888888888889,0.09666666666666666,0.09666666666666666,0.005555555555555556,0.7451093474426806
521,0.7533333333333333,0.10444444444444445,0.10444444444444445,0.012222222222222223,0.782879188712522
522,0.6588888888888889,0.12666666666666668,0.12666666666666668,0.006666666666666667,0.6906446208112874
523,0.7433333333333333,0.1,0.1,0.0033333333333333335,0.764092151675485
524,0.7744444444444445,0.12,0.12,0.014444444444444444,0.7951432980599646
525,0.7955555555555556,0.10777777777777778,0.10777777777777778,-0.0022222222222222222,0.8164382716049383
526,0.7533333333333333,0.09444444444444444,0.09444444444444444,0.0011111111111111111,0.7814470899470899
527,0.7222222222222222,0.20444444444444446,0.20444444444444446,0.0077777777777777776,0.7500987654320987
528,0.8077777777777778,0.058888888888888886,0.058888888888888886,0.005555555555555556,0.8348205467372134
529,0.8622222222222222,0.11777777777777777,0.11777777777777777,0.0,0.8788655202821869
530,0.8344444444444444,0.08777777777777777,0.08777777777777777,0.0044444444444444444,0.8515679012345679
531,0.7544444444444445,0.08666666666666667,0.08666666666666667,-0.0011111111111111111,0.7784457671957671
532,0.7588888888888888,0.09,0.09,0.0011111111111111111,0.7818487654320988
533,0.7522222222222222,0.14777777777777779,0.14777777777777779,0.01,0.7786018518518518
534,0.7944444444444444,0.1111111111111111,0.1111111111111111,0.008888888888888889,0.8252389770723104
535,0.6766666666666666,0.11888888888888889,0.11888888888888889,0.0044444444444444444,0.7031199294532627
536,0.7255555555555555,0.12222222222222222,0.12222222222222222,0.006666666666666667,0.7552081128747795
537,0.7133333333333334,0.07555555555555556,0.07555555555555556,0.01,0.7449162257495591
538,0.7688888888888888,0.11,0.11,0.0,0.7923298059964726
539,0.7388888888888889,0.07777777777777778,0.07777777777777778,0.0044444444444444444,0.7622345679012347
540,0.7744444444444445,0.12111111111111111,0.12111111111111111,0.006666666666666667,0.8006860670194004
541,0.8122222222222222,0.10222222222222223,0.10222222222222223,0.0077777777777777776,0.8363267195767196
542,0.7777777777777778,0.13,0.13,-0.0011111111111111111,0.7989506172839506
543,0.7444444444444445,0.13333333333333333,0.13333333333333333,0.01,0.7760815696649029
544,0.7166666666666667,0.11666666666666667,0.11666666666666667,0.006666666666666667,0.7428179012345678
545,0.7455555555555555,0.1388888888888889,0.1388888888888889,0.017777777777777778,0.7697482363315696
546,0.7244444444444444,0.11666666666666667,0.11666666666666667,0.005555555555555556,0.7547111992945327
547,0.7277777777777777,0.1388888888888889,0.1388888888888889,0.006666666666666667,0.7591371252204585
548,0.7677777777777778,0.12111111111111111,0.12111111111111111,0.011111111111111112,0.7935291005291004
549,0.7233333333333334,0.13,0.13,0.013333333333333334,0.7562438271604938
550,0.7666666666666667,0.12111111111111111,0.12111111111111111,0.011111111111111112,0.7916596119929454
551,0.75,0.12444444444444444,0.12444444444444444,0.0022222222222222222,0.772720458553792
552,0.7577777777777778,0.08333333333333333,0.08333333333333333,0.0033333333333333335,0.783623015873016
553,0.7266666666666667,0.1711111111111111,0.1711111111111111,0.014444444444444444,0.7486199294532628
554,0.7811111111111111,0.10333333333333333,0.10333333333333333,0.012222222222222223,0.8012821869488537
555,0.73,0.13777777777777778,0.13777777777777778,0.012222222222222223,0.7494783950617284
556,0.7655555555555555,0.12111111111111111,0.12111111111111111,0.013333333333333334,0.793743827160494
557,0.7777777777777778,0.08666666666666667,0.08666666666666667,0.0011111111111111111,0.7954598765432099
558,0.7733333333333333,0.10666666666666667,0.10666666666666667,0.0033333333333333335,0.7994797178130512
559,0.8611111111111112,0.1288888888888889,0.1288888888888889,0.005555555555555556,0.8734069664902998
560,0.7777777777777778,0.08444444444444445,0.08444444444444445,0.0022222222222222222,0.8004506172839506
561,0.6766666666666666,0.15,0.15,-0.0011111111111111111,0.7000061728395061
562,0.8211111111111111,0.14222222222222222,0.14222222222222222,0.012222222222222223,0.8383827160493827
563,0.7666666666666667,0.07555555555555556,0.07555555555555556,0.0077777777777777776,0.7791587301587302
564,0.7688888888888888,0.12777777777777777,0.12777777777777777,0.006666666666666667,0.796969135802469
565,0.7211111111111111,0.10555555555555556,0.10555555555555556,0.0022222222222222222,0.7585520282186948
566,0.7788888888888889,0.15,0.15,0.013333333333333334,0.8061388888888888
567,0.7966666666666666,0.10222222222222223,0.10222222222222223,0.01,0.8224704585537919
568,0.7044444444444444,0.11,0.11,0.011111111111111112,0.7333487654320988
569,0.8066666666666666,0.1511111111111111,0.1511111111111111,0.008888888888888889,0.8217698412698413
570,0.7922222222222223,0.07222222222222222,0.07222222222222222,0.008888888888888889,0.8133549382716049
571,0.79,0.14555555555555555,0.14555555555555555,0.013333333333333334,0.8116882716049382
572,0.7333333333333333,0.1288888888888889,0.1288888888888889,0.005555555555555556,0.766047619047619
573,0.7022222222222222,0.2011111111111111,0.2011111111111111,0.02,0.7312530864197531
574,0.7788888888888889,0.08666666666666667,0.08666666666666667,0.0022222222222222222,0.8055784832451499
575,0.7311111111111112,0.12,0.12,0.0011111111111111111,0.7645568783068782
576,0.7188888888888889,0.11888888888888889,0.11888888888888889,0.014444444444444444,0.7545877425044091
577,0.8044444444444444,0.11333333333333333,0.11333333333333333,0.0077777777777777776,0.821547619047619
578,0.65,0.0811111111111111,0.0811111111111111,-0.0022222222222222222,0.6850833333333334
579,0.7711111111111111,0.09111111111111111,0.09111111111111111,0.0044444444444444444,0.8003655202821869
580,0.8044444444444444,0.11777777777777777,0.11777777777777777,0.006666666666666667,0.8261649029982363
581,0.7588888888888888,0.11,0.11,0.0044444444444444444,0.7848734567901235
582,0.8355555555555556,0.10444444444444445,0.10444444444444445,0.008888888888888889,0.8544969135802469
583,0.7933333333333333,0.11222222222222222,0.11222222222222222,0.0033333333333333335,0.8172081128747795
584,0.7066666666666667,0.16111111111111112,0.16111111111111112,0.0044444444444444444,0.7330537918871253
585,0.8,0.13666666666666666,0.13666666666666666,0.01,0.8257588183421517
586,0.7788888888888889,0.10333333333333333,0.10333333333333333,0.0033333333333333335,0.8020198412698413
587,0.7922222222222223,0.09222222222222222,0.09222222222222222,0.006666666666666667,0.8166697530864199
588,0.7722222222222223,0.1411111111111111,0.1411111111111111,0.0033333333333333335,0.7938253968253969
589,0.7655555555555555,0.09555555555555556,0.09555555555555556,0.0044444444444444444,0.7963928571428571
590,0.7733333333333333,0.10222222222222223,0.10222222222222223,0.006666666666666667,0.7960198412698414
591,0.7255555555555555,0.06222222222222222,0.06222222222222222,0.0011111111111111111,0.7604722222222222
592,0.7444444444444445,0.1111111111111111,0.1111111111111111,0.014444444444444444,0.7760229276895944
593,0.7622222222222222,0.17888888888888888,0.17888888888888888,0.0077777777777777776,0.7803919753086421
594,0.7155555555555555,0.1511111111111111,0.1511111111111111,0.012222222222222223,0.7407636684303351
595,0.7333333333333333,0.09333333333333334,0.09333333333333334,0.008888888888888889,0.7623730158730159
596,0.7833333333333333,0.1411111111111111,0.1411111111111111,0.0011111111111111111,0.8102253086419753
597,0.6511111111111111,0.1622222222222222,0.1622222222222222,0.01,0.689050705467372
598,0.6822222222222222,0.11888888888888889,0.11888888888888889,0.0011111111111111111,0.7108902116402117
599,0.8022222222222222,0.11777777777777777,0.11777777777777777,0.005555555555555556,0.8247111992945326
600,0.7477777777777778,0.18,0.18,0.011111111111111112,0.7689797178130511
601,0.7455555555555555,0.10333333333333333,0.10333333333333333,0.011111111111111112,0.7777156084656085
602,0.8,0.07,0.07,0.0,0.833223544973545
603,0.7266666666666667,0.11888888888888889,0.11888888888888889,0.01,0.7511049382716048
604,0.7244444444444444,0.16666666666666666,0.16666666666666666,0.02,0.7642253086419752
605,0.7455555555555555,0.13555555555555557,0.13555555555555557,0.01,0.7703531746031745
606,0.7722222222222223,0.13777777777777778,0.13777777777777778,0.012222222222222223,0.7896820987654322
607,0.7677777777777778,0.11666666666666667,0.11666666666666667,0.011111111111111112,0.7932508818342151
608,0.7222222222222222,0.13333333333333333,0.13333333333333333,0.0077777777777777776,0.7407993827160494
609,0.6866666666666666,0.13111111111111112,0.13111111111111112,0.01,0.7179753086419753
610,0.7177777777777777,0.07666666666666666,0.07666666666666666,0.006666666666666667,0.747433421516755
611,0.7,0.13777777777777778,0.13777777777777778,0.008888888888888889,0.7278699294532628
612,0.6366666666666667,0.12,0.12,0.01,0.6648205467372135
613,0.7644444444444445,0.09555555555555556,0.09555555555555556,0.0011111111111111111,0.7928439153439154
614,0.7688888888888888,0.14666666666666667,0.14666666666666667,0.012222222222222223,0.7954858906525571
615,0.7644444444444445,0.14222222222222222,0.14222222222222222,0.011111111111111112,0.793283950617284
616,0.7166666666666667,0.08444444444444445,0.08444444444444445,0.008888888888888889,0.7424197530864196
617,0.7077777777777777,0.11333333333333333,0.11333333333333333,-0.0044444444444444444,0.7309673721340387
618,0.8055555555555556,0.10555555555555556,0.10555555555555556,0.0033333333333333335,0.8244814814814815
619,0.8155555555555556,0.15,0.15,0.012222222222222223,0.8437645502645503
620,0.7522222222222222,0.09,0.09,0.0044444444444444444,0.7808703703703703
621,0.8266666666666667,0.09,0.09,0.0011111111111111111,0.8436957671957672
622,0.8266666666666667,0.11888888888888889,0.11888888888888889,0.0077777777777777776,0.8468223104056437
623,0.7655555555555555,0.1288888888888889,0.1288888888888889,0.01,0.7957962962962962
624,0.7677777777777778,0.09444444444444444,0.09444444444444444,0.0044444444444444444,0.795010582010582
625,0.78,0.11777777777777777,0.11777777777777777,0.008888888888888889,0.7929845679012346
626,0.7922222222222223,0.11333333333333333,0.11333333333333333,0.0077777777777777776,0.8119157848324514
627,0.7333333333333333,0.09333333333333334,0.09333333333333334,0.0,0.7621909171075837
628,0.8088888888888889,0.14222222222222222,0.14222222222222222,0.006666666666666667,0.8280427689594357
629,0.7066666666666667,0.14444444444444443,0.14444444444444443,0.0077777777777777776,0.7308946208112874
630,0.7311111111111112,0.058888888888888886,0.058888888888888886,-0.0011111111111111111,0.7583328924162257
631,0.8288888888888889,0.09555555555555556,0.09555555555555556,0.0011111111111111111,0.8516649029982364
632,0.7555555555555555,0.09111111111111111,0.09111111111111111,0.0077777777777777776,0.7795582010582011
633,0.7955555555555556,0.12,0.12,0.0022222222222222222,0.8092989417989418
634,0.7622222222222222,0.14555555555555555,0.14555555555555555,0.0077777777777777776,0.786845238095238
635,0.7922222222222223,0.14666666666666667,0.14666666666666667,0.008888888888888889,0.8094933862433863
636,0.7711111111111111,0.12111111111111111,0.12111111111111111,0.0033333333333333335,0.7878500881834215
637,0.6733333333333333,0.14555555555555555,0.14555555555555555,0.016666666666666666,0.7006296296296296
638,0.7344444444444445,0.09555555555555556,0.09555555555555556,0.0022222222222222222,0.7650185185185185
639,0.72,0.11333333333333333,0.11333333333333333,0.005555555555555556,0.7494259259259259
640,0.7522222222222222,0.12,0.12,0.0022222222222222222,0.7698452380952381
641,0.7533333333333333,0.12555555555555556,0.12555555555555556,-0.0011111111111111111,0.7779642857142857
642,0.6777777777777778,0.20333333333333334,0.20333333333333334,0.013333333333333334,0.7061988536155203
643,0.79,0.14333333333333334,0.14333333333333334,0.012222222222222223,0.8091172839506172
644,0.7311111111111112,0.1288888888888889,0.1288888888888889,0.01,0.7589272486772486
645,0.7633333333333333,0.14222222222222222,0.14222222222222222,0.0077777777777777776,0.794873015873016
646,0.7588888888888888,0.14222222222222222,0.14222222222222222,0.012222222222222223,0.779984126984127
647,0.7388888888888889,0.05333333333333334,0.05333333333333334,0.0022222222222222222,0.7702173721340386
648,0.7655555555555555,0.10555555555555556,0.10555555555555556,0.0033333333333333335,0.7994082892416225
649,0.7966666666666666,0.10888888888888888,0.10888888888888888,0.008888888888888889,0.8161829805996472
650,0.7122222222222222,0.12666666666666668,0.12666666666666668,0.014444444444444444,0.7416820987654321
651,0.7366666666666667,0.08333333333333333,0.08333333333333333,-0.005555555555555556,0.7671772486772487
652,0.75,0.13444444444444445,0.13444444444444445,0.0022222222222222222,0.7858827160493826
653,0.7533333333333333,0.13333333333333333,0.13333333333333333,0.0044444444444444444,0.7802045855379189
654,0.7277777777777777,0.1622222222222222,0.1622222222222222,0.011111111111111112,0.7525013227513228
655,0.7011111111111111,0.10666666666666667,0.10666666666666667,0.0022222222222222222,0.7325771604938272
656,0.7777777777777778,0.12,0.12,0.0044444444444444444,0.8018143738977073
657,0.6644444444444444,0.1288888888888889,0.1288888888888889,0.0011111111111111111,0.6952451499118165
658,0.7766666666666666,0.10333333333333333,0.10333333333333333,0.0011111111111111111,0.7997081128747795
659,0.7833333333333333,0.13666666666666666,0.13666666666666666,0.006666666666666667,0.8034722222222223
660,0.6844444444444444,0.10777777777777778,0.10777777777777778,0.006666666666666667,0.71925
661,0.7322222222222222,0.11555555555555555,0.11555555555555555,0.006666666666666667,0.76261860670194
662,0.7722222222222223,0.1111111111111111,0.1111111111111111,0.015555555555555555,0.7967605820105821
663,0.7777777777777778,0.07666666666666666,0.07666666666666666,-0.0011111111111111111,0.7993593474426808
664,0.7444444444444445,0.11222222222222222,0.11222222222222222,-0.0011111111111111111,0.7648858024691358
665,0.7655555555555555,0.11555555555555555,0.11555555555555555,0.0033333333333333335,0.7937019400352733
666,0.8022222222222222,0.08777777777777777,0.08777777777777777,0.0044444444444444444,0.8202014991181658
667,0.7833333333333333,0.14888888888888888,0.14888888888888888,0.016666666666666666,0.8110939153439154
668,0.7788888888888889,0.1,0.1,0.01,0.8061053791887126
669,0.7577777777777778,0.0811111111111111,0.0811111111111111,0.012222222222222223,0.7818099647266313
670,0.7811111111111111,0.13555555555555557,0.13555555555555557,0.012222222222222223,0.8069872134038801
671,0.6877777777777778,0.17444444444444446,0.17444444444444446,0.015555555555555555,0.7159858906525572
672,0.75,0.09,0.09,0.006666666666666667,0.778115520282187
673,0.7444444444444445,0.10444444444444445,0.10444444444444445,0.0044444444444444444,0.770003086419753
674,0.7722222222222223,0.10888888888888888,0.10888888888888888,0.008888888888888889,0.7989506172839506
675,0.7433333333333333,0.1411111111111111,0.1411111111111111,0.013333333333333334,0.7718024691358025
676,0.7733333333333333,0.08444444444444445,0.08444444444444445,0.0,0.8009607583774251
677,0.7088888888888889,0.08333333333333333,0.08333333333333333,-0.0077777777777777776,0.7413703703703703
678,0.7911111111111111,0.08444444444444445,0.08444444444444445,0.006666666666666667,0.8116944444444445
679,0.7755555555555556,0.09333333333333334,0.09333333333333334,0.011111111111111112,0.8025586419753086
680,0.7433333333333333,0.12777777777777777,0.12777777777777777,0.006666666666666667,0.775537037037037
681,0.7166666666666667,0.11555555555555555,0.11555555555555555,-0.0011111111111111111,0.746175925925926
682,0.8,0.14777777777777779,0.14777777777777779,0.006666666666666667,0.8180401234567901
683,0.7188888888888889,0.09777777777777778,0.09777777777777778,0.006666666666666667,0.7479444444444444
684,0.7888888888888889,0.09444444444444444,0.09444444444444444,0.0033333333333333335,0.8109916225749558
685,0.7611111111111111,0.06777777777777778,0.06777777777777778,0.005555555555555556,0.7875555555555555
686,0.76,0.10111111111111111,0.10111111111111111,0.006666666666666667,0.7845163139329806
687,0.7244444444444444,0.14,0.14,0.013333333333333334,0.7553531746031746
688,0.77,0.14777777777777779,0.14777777777777779,0.014444444444444444,0.7913148148148149
689,0.7644444444444445,0.10222222222222223,0.10222222222222223,0.0033333333333333335,0.7887169312169312
690,0.7322222222222222,0.0811111111111111,0.0811111111111111,-0.0044444444444444444,0.7572592592592592
691,0.7633333333333333,0.09111111111111111,0.09111111111111111,0.0022222222222222222,0.7899717813051147
692,0.7722222222222223,0.09333333333333334,0.09333333333333334,0.008888888888888889,0.797108024691358
693,0.6888888888888889,0.11666666666666667,0.11666666666666667,0.014444444444444444,0.7179814814814814
694,0.6488888888888888,0.11555555555555555,0.11555555555555555,0.0033333333333333335,0.6797253086419752
695,0.7744444444444445,0.13777777777777778,0.13777777777777778,0.011111111111111112,0.7914964726631393
696,0.7511111111111111,0.1111111111111111,0.1111111111111111,0.012222222222222223,0.7731388888888889
697,0.7966666666666666,0.1111111111111111,0.1111111111111111,0.008888888888888889,0.8178223104056439
698,0.7288888888888889,0.12666666666666668,0.12666666666666668,0.013333333333333334,0.7581327160493827
699,0.6911111111111111,0.16111111111111112,0.16111111111111112,0.016666666666666666,0.7243425925925926
700,0.7444444444444445,0.15666666666666668,0.15666666666666668,0.008888888888888889,0.7686155202821869
701,0.6855555555555556,0.12333333333333334,0.12333333333333334,0.0,0.7157852733686066
702,0.72,0.09666666666666666,0.09666666666666666,0.0,0.7552491181657849
703,0.78,0.1622222222222222,0.1622222222222222,0.024444444444444446,0.8030661375661375
704,0.7188888888888889,0.12444444444444444,0.12444444444444444,0.01,0.7461988536155203
705,0.7377777777777778,0.08444444444444445,0.08444444444444445,-0.005555555555555556,0.764544532627866
706,0.7155555555555555,0.12111111111111111,0.12111111111111111,0.0022222222222222222,0.7512561728395061
707,0.7155555555555555,0.1411111111111111,0.1411111111111111,0.012222222222222223,0.7382279541446208
708,0.7977777777777778,0.11777777777777777,0.11777777777777777,0.006666666666666667,0.8216710758377426
709,0.7344444444444445,0.14555555555555555,0.14555555555555555,0.015555555555555555,0.7552006172839506
710,0.7255555555555555,0.12666666666666668,0.12666666666666668,0.0022222222222222222,0.7541618165784834
711,0.7455555555555555,0.10555555555555556,0.10555555555555556,0.008888888888888889,0.7702760141093474
712,0.7044444444444444,0.14,0.14,0.016666666666666666,0.7298002645502646
713,0.8,0.12222222222222222,0.12222222222222222,-0.0022222222222222222,0.8266618165784831
714,0.66,0.11333333333333333,0.11333333333333333,0.008888888888888889,0.685645061728395
715,0.7422222222222222,0.1322222222222222,0.1322222222222222,0.0077777777777777776,0.7718271604938273
716,0.8322222222222222,0.12222222222222222,0.12222222222222222,0.0022222222222222222,0.8571014109347442
717,0.7088888888888889,0.2,0.2,0.022222222222222223,0.7363425925925925
718,0.7422222222222222,0.12777777777777777,0.12777777777777777,0.013333333333333334,0.7668562610229277
719,0.73,0.11666666666666667,0.11666666666666667,0.006666666666666667,0.7527451499118165
720,0.7822222222222223,0.15333333333333332,0.15333333333333332,0.006666666666666667,0.8045520282186949
721,0.6833333333333333,0.12555555555555556,0.12555555555555556,0.014444444444444444,0.7138037918871253
722,0.7611111111111111,0.15888888888888889,0.15888888888888889,0.014444444444444444,0.7895648148148149
723,0.7522222222222222,0.09666666666666666,0.09666666666666666,0.0022222222222222222,0.7759320987654322
724,0.7477777777777778,0.12,0.12,0.016666666666666666,0.7770599647266315
725,0.7366666666666667,0.14888888888888888,0.14888888888888888,0.015555555555555555,0.761888888888889
726,0.7233333333333334,0.10777777777777778,0.10777777777777778,0.012222222222222223,0.7497129629629629
727,0.8066666666666666,0.15777777777777777,0.15777777777777777,0.006666666666666667,0.8241759259259259
728,0.7944444444444444,0.07,0.07,0.0022222222222222222,0.8140154320987655
729,0.7755555555555556,0.11888888888888889,0.11888888888888889,0.0,0.8042050264550265
730,0.7622222222222222,0.09666666666666666,0.09666666666666666,0.0011111111111111111,0.7907777777777778
731,0.8255555555555556,0.10111111111111111,0.10111111111111111,0.0,0.847257495590829
732,0.7388888888888889,0.14444444444444443,0.14444444444444443,0.015555555555555555,0.7717993827160494
733,0.7077777777777777,0.09777777777777778,0.09777777777777778,0.005555555555555556,0.7327125220458554
734,0.6811111111111111,0.18222222222222223,0.18222222222222223,0.012222222222222223,0.7065123456790123
735,0.79,0.06777777777777778,0.06777777777777778,0.0033333333333333335,0.8082345679012345
736,0.7177777777777777,0.1511111111111111,0.1511111111111111,0.005555555555555556,0.7430674603174604
737,0.8033333333333333,0.1411111111111111,0.1411111111111111,0.0,0.826092151675485
738,0.7833333333333333,0.15222222222222223,0.15222222222222223,0.005555555555555556,0.8036106701940036
739,0.7911111111111111,0.13777777777777778,0.13777777777777778,0.0077777777777777776,0.8107050264550264
740,0.8455555555555555,0.08777777777777777,0.08777777777777777,0.014444444444444444,0.8650335097001763
741,0.6977777777777778,0.17222222222222222,0.17222222222222222,0.022222222222222223,0.7264457671957673
742,0.7611111111111111,0.13666666666666666,0.13666666666666666,0.0044444444444444444,0.7787345679012345
743,0.7955555555555556,0.05333333333333334,0.05333333333333334,-0.005555555555555556,0.8195476190476191
744,0.7566666666666667,0.12111111111111111,0.12111111111111111,0.008888888888888889,0.777391975308642
745,0.72,0.12,0.12,0.0033333333333333335,0.7463915343915344
746,0.7622222222222222,0.07222222222222222,0.07222222222222222,0.012222222222222223,0.7829779541446208
747,0.7077777777777777,0.13666666666666666,0.13666666666666666,0.0044444444444444444,0.74332848324515
748,0.7377777777777778,0.11,0.11,0.0044444444444444444,0.7645074955908289
749,0.7611111111111111,0.12555555555555556,0.12555555555555556,0.013333333333333334,0.7867125220458553
750,0.7222222222222222,0.12444444444444444,0.12444444444444444,0.01,0.7488223104056437
751,0.7155555555555555,0.04666666666666667,0.04666666666666667,-0.0033333333333333335,0.753331569664903
752,0.8022222222222222,0.11888888888888889,0.11888888888888889,0.0077777777777777776,0.8253840388007054
753,0.8,0.12555555555555556,0.12555555555555556,0.013333333333333334,0.8247729276895944
754,0.7933333333333333,0.09555555555555556,0.09555555555555556,0.005555555555555556,0.8188452380952381
755,0.8166666666666667,0.09777777777777778,0.09777777777777778,0.0077777777777777776,0.8411847442680775
756,0.7344444444444445,0.08555555555555555,0.08555555555555555,0.0011111111111111111,0.7604074074074073
757,0.7844444444444445,0.1411111111111111,0.1411111111111111,0.015555555555555555,0.8058655202821869
758,0.7866666666666666,0.03777777777777778,0.03777777777777778,-0.0022222222222222222,0.8078055555555556
759,0.7111111111111111,0.12333333333333334,0.12333333333333334,0.012222222222222223,0.7315692239858905
760,0.7755555555555556,0.043333333333333335,0.043333333333333335,-0.0022222222222222222,0.8038302469135803
761,0.6933333333333334,0.10222222222222223,0.10222222222222223,0.005555555555555556,0.7180648148148148
762,0.8366666666666667,0.0811111111111111,0.0811111111111111,-0.0011111111111111111,0.863115520282187
763,0.6977777777777778,0.10666666666666667,0.10666666666666667,0.0044444444444444444,0.7364581128747796
764,0.6866666666666666,0.11222222222222222,0.11222222222222222,0.0044444444444444444,0.722663139329806
765,0.6433333333333333,0.12666666666666668,0.12666666666666668,0.01,0.6793716931216932
766,0.7622222222222222,0.11666666666666667,0.11666666666666667,0.0044444444444444444,0.7957557319223986
767,0.8088888888888889,0.09666666666666666,0.09666666666666666,0.0077777777777777776,0.8242883597883598
768,0.7677777777777778,0.08777777777777777,0.08777777777777777,0.006666666666666667,0.7920180776014109
769,0.7522222222222222,0.11666666666666667,0.11666666666666667,0.012222222222222223,0.7716851851851851
770,0.7766666666666666,0.06888888888888889,0.06888888888888889,0.0044444444444444444,0.8018130511463843
771,0.7277777777777777,0.08555555555555555,0.08555555555555555,0.0077777777777777776,0.7559351851851852
772,0.6977777777777778,0.19777777777777777,0.19777777777777777,0.012222222222222223,0.7226309523809523
773,0.7988888888888889,0.10555555555555556,0.10555555555555556,0.0044444444444444444,0.8211719576719575
774,0.7133333333333334,0.12444444444444444,0.12444444444444444,-0.0011111111111111111,0.7454938271604938
775,0.7833333333333333,0.11777777777777777,0.11777777777777777,-0.0033333333333333335,0.8037698412698412
776,0.7366666666666667,0.09666666666666666,0.09666666666666666,0.0044444444444444444,0.7629951499118166
777,0.8255555555555556,0.09,0.09,0.0033333333333333335,0.8450493827160495
778,0.7866666666666666,0.1288888888888889,0.1288888888888889,0.008888888888888889,0.820179012345679
779,0.7888888888888889,0.09444444444444444,0.09444444444444444,0.0044444444444444444,0.8098593474426808
780,0.75,0.14555555555555555,0.14555555555555555,0.016666666666666666,0.7746569664902998
781,0.7577777777777778,0.11888888888888889,0.11888888888888889,0.012222222222222223,0.7756234567901235
782,0.7655555555555555,0.19333333333333333,0.19333333333333333,0.0011111111111111111,0.794537037037037
783,0.7577777777777778,0.14444444444444443,0.14444444444444443,0.0033333333333333335,0.7849907407407406
784,0.6655555555555556,0.1388888888888889,0.1388888888888889,0.0044444444444444444,0.6977588183421517
785,0.6911111111111111,0.07,0.07,0.0022222222222222222,0.7130802469135803
786,0.73,0.10222222222222223,0.10222222222222223,0.0077777777777777776,0.7666305114638449
787,0.7844444444444445,0.10444444444444445,0.10444444444444445,0.0011111111111111111,0.8040718694885362
788,0.7766666666666666,0.14222222222222222,0.14222222222222222,0.02,0.7983699294532628
789,0.7133333333333334,0.13444444444444445,0.13444444444444445,0.012222222222222223,0.7360956790123456
790,0.76,0.07555555555555556,0.07555555555555556,0.0044444444444444444,0.7880895061728396
791,0.7555555555555555,0.15444444444444444,0.15444444444444444,0.012222222222222223,0.7854845679012346
792,0.6966666666666667,0.13666666666666666,0.13666666666666666,0.0077777777777777776,0.7213364197530864
793,0.7022222222222222,0.13333333333333333,0.13333333333333333,0.011111111111111112,0.7301216931216932
794,0.7166666666666667,0.09666666666666666,0.09666666666666666,0.0044444444444444444,0.7492914462081129
795,0.7133333333333334,0.08,0.08,0.0022222222222222222,0.742797619047619
796,0.7033333333333334,0.15888888888888889,0.15888888888888889,0.0011111111111111111,0.7299193121693122
797,0.7288888888888889,0.15222222222222223,0.15222222222222223,0.011111111111111112,0.7520648148148148
798,0.7733333333333333,0.09666666666666666,0.09666666666666666,-0.0011111111111111111,0.8103500881834215
799,0.76,0.11333333333333333,0.11333333333333333,0.0044444444444444444,0.7894166666666665
800,0.7188888888888889,0.10222222222222223,0.10222222222222223,0.012222222222222223,0.7412619047619047
801,0.7888888888888889,0.11444444444444445,0.11444444444444445,-0.0022222222222222222,0.8062081128747796
802,0.7711111111111111,0.12555555555555556,0.12555555555555556,0.014444444444444444,0.7915180776014109
803,0.71,0.13666666666666666,0.13666666666666666,0.014444444444444444,0.7325612874779541
804,0.7511111111111111,0.11777777777777777,0.11777777777777777,0.0011111111111111111,0.780450176366843
805,0.6944444444444444,0.14666666666666667,0.14666666666666667,0.006666666666666667,0.7195308641975309
806,0.8155555555555556,0.09888888888888889,0.09888888888888889,0.005555555555555556,0.8326428571428572
807,0.8088888888888889,0.1111111111111111,0.1111111111111111,0.013333333333333334,0.8244748677248678
808,0.8511111111111112,0.12333333333333334,0.12333333333333334,0.013333333333333334,0.8717186948853616
809,0.77,0.043333333333333335,0.043333333333333335,0.0022222222222222222,0.7946772486772485
810,0.83,0.10555555555555556,0.10555555555555556,0.012222222222222223,0.8501000881834215
811,0.7366666666666667,0.15777777777777777,0.15777777777777777,0.005555555555555556,0.7657433862433861
812,0.8044444444444444,0.09888888888888889,0.09888888888888889,0.013333333333333334,0.8233580246913582
813,0.74,0.11333333333333333,0.11333333333333333,0.0033333333333333335,0.7696305114638448
