trial,trial_seed,success,bls_max_power,bls_best_period,bls_best_duration,bls_best_epoch,tcf_max_score,tcf_best_raw_pooled_score,tcf_best_period,tcf_best_duration,tcf_best_epoch,tcf_valid_transit_events,tcf_positive_event_fraction,error
12,698116960685990672,True,0.0005717096964792604,10.277277277277276,0.0625,444.88622690278135,10.523174985065092,9.870022382651303,10.274527452745275,0.21428571428571427,445.0175847311231,9,0.8888888888888888,
13,6390683783608472402,True,0.0005173970098046386,9.408408408408409,0.0625,451.59247690278136,11.919063841330889,12.14489259316842,13.895289528952896,0.1636904761904762,456.70164307149906,6,1.0,
14,16526306782882332581,True,0.0005375983696319903,14.50950950950951,0.1125,447.99872690278136,10.0143800693719,9.358004901348846,11.124412441244123,0.4166666666666667,453.6885879293252,6,0.6666666666666666,
15,7463546119029086629,True,0.0005353577110928296,12.365365365365365,0.0625,450.02997690278136,12.443980488074843,12.056636224335959,13.24002400240024,0.0625,447.9251700332055,6,0.8333333333333334,
16,13299703150575413402,True,0.0005452543938263499,12.981981981981981,0.0625,452.57372690278135,8.840375322449681,6.35446984945288,11.667666766676668,0.0625,444.14527229615607,9,0.8888888888888888,
17,11066986708126141988,True,0.0005000470675027321,14.383383383383384,0.1125,455.52997690278136,8.343881285249795,5.920359850732715,11.372237223722372,0.0625,452.4544725009049,7,0.8571428571428571,
18,4636427999593401254,True,0.0005662344663723201,14.117117117117116,0.0625,450.34247690278136,9.880820896999284,5.853407913020437,7.072407240724072,0.0625,447.39550801514116,11,0.6363636363636364,
19,769440442178209097,True,0.000563623576367199,13.332332332332332,0.0625,451.5362269027813,8.622566404826088,7.359611481907285,13.423442344234424,0.0625,456.81268360381677,7,1.0,
20,13036288243487195449,True,0.0005744732013540163,14.705705705705705,0.0625,457.9112269027813,11.935852419650868,8.839179489078484,14.708770877087709,0.2648809523809524,458.03579110523333,5,0.8,
21,3279052032818246507,True,0.0005851453373082597,10.781781781781781,0.0625,449.6924769027813,9.90427837733177,6.6201553517235014,10.014101410141015,0.0625,450.0925167026797,9,0.7777777777777778,
22,8531633619030038354,True,0.0005184326532590818,11.93093093093093,0.0625,453.16747690278135,9.576088990558265,6.880031353330815,14.463746374637463,0.1130952380952381,446.82620326018304,6,0.8333333333333334,
23,7758713785375023945,True,0.0005306467834050073,14.495495495495495,0.0625,451.58622690278133,9.677551125090783,8.543352138388768,14.084308430843084,0.2648809523809524,450.91067992928345,7,0.8571428571428571,
24,380704665008352042,True,0.0004622964911113628,13.78078078078078,0.0625,455.74872690278136,8.930719798606638,6.2987082667409995,12.336933693369337,0.0625,450.6607242407602,7,0.8571428571428571,
25,2235803890804722150,True,0.0005365146580523949,14.761761761761761,0.0625,448.71122690278133,7.328168422657937,6.4143287829813795,14.343334333433344,0.2648809523809524,451.86758770547743,7,1.0,
26,17362886577920905275,True,0.0006145547955865473,13.388388388388389,0.0625,455.30497690278133,8.41518274102504,7.752967318381053,11.837083708370837,0.0625,452.609396807207,7,1.0,
27,13460538672781952032,True,0.0005524766492575051,7.068068068068068,0.0625,447.41747690278135,9.761922968894694,6.716390322814339,14.845984598459845,0.21428571428571427,450.8984158525665,5,0.8,
28,11825784967250974232,True,0.0005220830806135095,12.435435435435435,0.0625,452.79247690278135,8.068608635679226,7.3643308899644,12.446144614461446,0.1130952380952381,452.774651613479,7,0.8571428571428571,
29,7503815300522478160,True,0.0005734163128709898,12.393393393393394,0.0625,450.31122690278136,11.143052129403152,10.118536160323258,14.675167516751674,0.4166666666666667,454.56242425789287,5,0.8,
30,1095320553909425718,True,0.00048146576886371096,11.734734734734735,0.0625,449.45497690278137,8.109468475631708,9.579563151482578,10.933993399339935,0.36607142857142855,451.2254337715657,7,1.0,
31,7835037301004721656,True,0.00048303689505453445,11.202202202202201,0.0625,447.18622690278136,8.402195827044915,6.007476558708357,11.732073207320731,0.0625,452.2188968966971,7,0.7142857142857143,
32,15159264129248218918,True,0.0005470977379753458,14.075075075075075,0.0625,452.96747690278136,7.898913105133125,5.248853537176424,12.672967296729672,0.0625,452.13761036774076,7,0.8571428571428571,
33,7580365088030452013,True,0.0005711430008501334,10.795795795795796,0.0625,445.44872690278135,10.015165844652435,11.174338840647943,11.77967796779678,0.0625,452.3056574743107,7,0.8571428571428571,
34,6667643239683355067,True,0.0005715133786766911,8.931931931931931,0.0625,445.58622690278133,8.81162676109074,6.53326747959434,12.531553155315532,0.0625,455.0212160491267,7,0.7142857142857143,
35,5867153848559407726,True,0.0006011632670251093,10.767767767767769,0.1125,446.09247690278136,11.482124405662434,9.54751051018331,10.77017701770177,0.36607142857142855,446.21820353108257,9,0.8888888888888888,
36,154569300294835966,True,0.0005448743382564029,8.32932932932933,0.0625,444.95497690278137,9.811925658479776,5.658627896650137,10.268926892689269,0.0625,451.4125988056277,9,0.6666666666666666,
37,18331054666768511295,True,0.00046404334114067704,14.2992992992993,0.0625,456.20497690278137,8.364929245739258,10.110937753522181,14.92159215921592,0.2648809523809524,457.77829885581815,6,1.0,
38,3699737907692558613,True,0.000454813638701891,12.575575575575575,0.0625,451.1299769027813,10.35911057837123,9.203733371851811,11.508050805080508,0.0625,452.23994691621255,5,0.6,
