trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
17913,6,2.3278822652036153,68.30773442238002,29.34329430805869,26,-0.41960549207063547,-10.998065561832963,26.210490018995205,26,1.4609670291497088,20.487849103007736,14.023484920759493,26,16518,1395,False,27,181,28,28
17995,6,4.180186030565478,114.0974646030098,27.294829409201,42,-0.35786400263355755,-10.00976410325357,27.970860521289367,42,2.810044480899232,57.76660879051471,20.55718661507772,42,16518,1477,False,10,172,12,12
18015,6,-0.4558772500343507,-15.760668428890117,34.57217579447656,49,0.2881182689614084,10.204363264036932,35.4172725694244,49,0.24792090457225807,6.278066681714694,25.322861307505892,49,16518,1497,False,137,87,90,90
18035,6,2.5074290299793027,68.33978934659861,27.25492467763393,48,1.1377823631699184,36.50413477623084,32.08358290466773,48,0.581298492822216,13.08047821639405,22.502171221686922,48,16518,1517,False,24,28,63,63
18056,6,0.6274868674760984,15.841068602203707,25.24525918115268,48,0.9338354278000508,27.189508203353476,29.115952762048334,48,1.5766476351962626,35.0517821393027,22.231842649444893,48,16518,1538,False,66,40,24,24
18066,6,-1.1878309919134007,-35.084136968851446,29.53630373992571,47,-0.27480592311012514,-8.40180736948726,30.5736036341558,47,5.213900014459076,113.34507617746492,21.739019901252185,47,16518,1548,False,192,164,5,5
18087,6,0.2516866895932067,7.616221306812063,30.26072343802496,48,0.7913209282653118,20.915313342004275,26.43088612335026,48,1.385476026340778,25.822941120699163,18.63831681656802,48,16518,1569,False,84,49,30,30
18107,6,0.21247989667385858,7.063678210260562,33.243983646616705,48,-0.2809084140105717,-7.4428168672231365,26.495528421384467,48,0.49196916607689073,9.161442989845881,18.621986135639286,48,16518,1589,False,85,166,68,68
18127,6,-0.3523881301623818,-10.330298643711204,29.31511523657441,49,0.17338299649169,4.454610162674078,25.692312699691872,49,0.29697467459133653,5.292508691236049,17.821414228398464,49,16518,1609,False,126,105,86,86
18147,6,-0.24528852542855842,-7.568246033413622,30.85446422816021,49,0.28836194472345944,7.326730852744975,25.40810598212377,49,0.16038567921266497,2.8660349543897765,17.869643776546464,49,16518,1629,False,116,86,101,101
18157,6,1.932602814293689,64.10169853613557,33.16858387146813,49,0.8595627089007959,23.84804192670573,27.744388722031083,49,0.3863724022608207,7.5599185785567515,19.566404159097853,49,16518,1639,False,32,44,78,78
18177,6,-1.3284902106362035,-45.948601463206515,34.58708321320794,48,0.42337861624570794,14.124312128482957,33.36094830138022,48,0.33267101596360105,7.91453307070217,23.790870532490672,48,16518,1659,False,200,75,81,81
18197,6,3.4034006551055684,118.73595303032388,34.88744495955939,48,1.9428318303609498,72.42664874920212,37.278907838228236,48,2.381092526786978,59.05839077462441,24.803064185967273,48,16518,1679,False,14,12,14,14
18218,6,-0.8947353975242924,-31.21999504968892,34.89299197961069,48,-1.7729836612054166,-65.07740258271612,36.70502103695151,48,-2.336198994294912,-61.34260262422268,26.257439016977436,48,16518,1700,False,169,240,241,241
18238,6,2.8779824477626654,93.7547215926967,32.57654391380369,49,3.1917424105436063,121.8698973377214,38.18287369780726,49,3.3755138940158957,92.01569065306887,27.259757637553825,49,16518,1720,False,22,3,7,7
