trial,trial_seed,success,arima_refitted,arima_converged,max_score,best_raw_pooled_score,best_period,best_duration,best_epoch,best_valid_transit_events,best_positive_transit_events,best_positive_event_fraction,best_median_event_score,requested_period_count,evaluated_period_count,coarse_period_count,refined_period_count,error
502,1543334793559278451,True,False,False,7.843855047415437,5.395909387964572,14.232723272327233,0.0625,449.8216335413137,7,5,0.7142857142857143,2.964698539357143,10000,2961,2000,961,
503,10934479368807277363,True,False,False,9.657448040353005,9.84161847735771,13.368836883688369,0.1130952380952381,450.9574221195349,4,4,1.0,4.8287240201765025,10000,2952,2000,952,
504,3673857732860886306,True,False,False,7.961072401665531,7.828366648283692,13.25122512251225,0.1636904761904762,448.04080588684513,7,6,0.8571428571428571,3.009002534883815,10000,2949,2000,949,
505,4921452201754625211,True,False,False,10.799393349867348,10.660390597340346,14.371337133713372,0.0625,453.32438099866073,6,4,0.6666666666666666,4.408833873130156,10000,2952,2000,952,
506,4473041258836290338,True,False,False,7.443770171974241,8.30862237608882,12.052705270527053,0.1130952380952381,455.4672731175928,5,4,0.8,3.3289552226839403,10000,2961,2000,961,
507,4238541172670967995,True,False,False,8.405794535674083,5.787596975662215,9.795679567956796,0.0625,447.86769283674164,10,8,0.8,2.6581456276127584,10000,2960,2000,960,
508,2965766460107268051,True,False,False,8.983190826229334,6.1075122966848365,14.15011501150115,0.0625,453.7972065088119,6,5,0.8333333333333334,3.6673722977187833,10000,2936,2000,936,
509,1557516932728482675,True,False,False,9.408254396106946,5.81507152701454,14.129112911291129,0.0625,455.1667771448655,6,4,0.6666666666666666,3.840903773459785,10000,2960,2000,960,
510,11316509316011511496,True,False,False,7.931100040385198,5.916755435118354,13.539653965396539,0.0625,454.06992743592775,7,6,0.8571428571428571,2.997674047147652,10000,2936,2000,936,
511,11343475482283462766,True,False,False,10.756166571009949,12.518704078250444,14.063306330633063,0.0625,447.55909750710987,4,3,0.75,5.3780832855049745,10000,2961,2000,961,
512,4751385533268856131,True,False,False,8.78286510051344,5.492847975211015,14.176717671767177,0.0625,443.8182552356382,7,5,0.7142857142857143,3.319610979226696,10000,2961,2000,961,
513,3160472473942799762,True,False,False,7.649158256718829,7.357394352950659,11.807680768076807,0.31547619047619047,447.7240303967248,8,7,0.875,2.704385836847477,10000,2961,2000,961,
514,12191511799871222893,True,False,False,8.625629775780002,5.4315542072134,14.593959395939594,0.21428571428571427,454.31855695372224,5,4,0.8,3.8574989054780704,10000,2936,2000,936,
515,6024539266686632681,True,False,False,7.827522246919194,6.048268941034737,13.433243324332432,0.0625,450.5453349386607,5,5,1.0,3.500574367900642,10000,2942,2000,942,
516,10785995810432746445,True,False,False,8.166218149771796,7.192191353913801,12.157715771577157,0.1636904761904762,443.6237227031403,7,5,0.7142857142857143,3.086540339456883,10000,2961,2000,961,
517,11538633104042932784,True,False,False,8.56116720662304,6.903971033778741,13.563456345634563,0.21428571428571427,456.66094745964705,6,5,0.8333333333333334,3.495081876479142,10000,2960,2000,960,
518,9516643932019717759,True,False,False,11.14593933400928,10.051020801131468,12.987998799879987,0.0625,452.82400752570055,6,4,0.6666666666666666,4.550310678723217,10000,2960,2000,960,
519,3136916129619431292,True,False,False,12.06485172126866,10.504366045504984,12.621162116211622,0.4166666666666667,450.8776902816616,6,4,0.6666666666666666,4.925455089907926,10000,2960,2000,960,
520,13618221674158510928,True,False,False,8.964829847101205,5.406067774088619,13.188218821882188,0.0625,456.1070539161228,7,5,0.7142857142857143,3.388387188776998,10000,2961,2000,961,
521,6207367045603995682,True,False,False,8.313412508719559,5.689228093870167,13.557855785578557,0.0625,450.6281283540588,7,6,0.8571428571428571,3.142174577766505,10000,2961,2000,961,
522,16878806920208709067,True,False,False,8.535678343735796,8.098489132322761,14.794179417941795,0.21428571428571427,443.9555299711332,7,5,0.7142857142857143,3.2261831669663734,10000,2960,2000,960,
523,11429674897029126851,True,False,False,8.28895778689278,5.091447478701599,10.348734873487349,0.0625,448.6043400400841,9,7,0.7777777777777778,2.76298592896426,10000,2960,2000,960,
524,12774941332836122017,True,False,False,8.402573959316763,4.525482015092386,13.732873287328733,0.36607142857142855,450.73440193020167,7,5,0.7142857142857143,3.1758744384542164,10000,2961,2000,961,
525,8334296700570797496,True,False,False,8.179161420061106,7.535055995421361,14.388138813881389,0.1130952380952381,448.91222863129707,7,5,0.7142857142857143,3.0914324357907983,10000,2960,2000,960,
526,12493876448712922314,True,False,False,8.639882759798613,8.647291464517519,14.414741474147414,0.2648809523809524,452.05736573525746,6,4,0.6666666666666666,3.5272173664959867,10000,2960,2000,960,
527,14197487696962863501,True,False,False,8.846014793756215,5.872663968705227,14.075907590759076,0.0625,452.4803763011848,7,6,0.8571428571428571,3.3434793197538957,10000,2960,2000,960,
528,12140461111714734687,True,False,False,9.206847025810681,9.359578583396063,14.424542454245424,0.21428571428571427,446.75458664988264,4,3,0.75,4.603423512905341,10000,2948,2000,948,
529,14237542488802139,True,False,False,8.239468211273513,5.972634859324977,10.103710371037103,0.0625,446.84559412500676,10,9,0.9,2.6055486256177747,10000,2952,2000,952,
530,10066744071393693106,True,False,False,13.585909009959318,9.556013399166671,13.163016301630163,0.31547619047619047,456.10637477383693,5,5,1.0,6.07580321647918,10000,2960,2000,960,
531,3044490347630416456,True,False,False,9.607473106934906,7.268186131340535,8.013301330133013,0.0625,444.41125784921195,12,10,0.8333333333333334,2.7734385922604794,10000,2960,2000,960,
