dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank,passes_reranker_threshold
null_trial,757450,5,5,confirmed_planet_host,5.294764921640547,bls,0,1,1,0,1,0,0,5.294764921640547,,1.0,,2.8756776584014863,,1.0,,,,,0.6333217873224802,0.0,0.2666435746449602,0.5,0.0,1.0,0.2666435746449602,0.5,,,,,,9.9,0.0023340345833902,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.8753117206982544,,0.7142857142857143,1.0,467,0.74351037,1,False
null_trial,757450,5,6,confirmed_planet_host,10.107702567522509,bls,0,1,1,0,1,0,0,10.107702567522509,,2.0,,2.151528573557141,,0.8013577249992616,,,,,0.2988782236613854,0.2223248415813642,0.2988782236613854,1.0,0.2223248415813642,1.0,0.098438764889557,1.0,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,,,,2.0,488,0.64888746,1,False
null_trial,757450,5,7,confirmed_planet_host,3.7775925308436142,bls,0,1,1,0,1,0,0,3.7775925308436147,,3.0,,2.6939346072023387,,0.9431884126503338,,,,,0.7431240505181054,0.6972879091516366,0.4862481010362107,0.5,0.3945758183032732,0.5,0.1514182708659274,1.0,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,,,,3.0,509,0.5560438,1,False
null_trial,1432789,5,0,confirmed_planet_host,8.912637545848618,tcf,0,1,0,1,0,1,0,,8.912637545848618,,6.0,,5.659142522919498,,0.9462303353633388,,,,1.229832318344874,0.00727948003714,0.1149161591724369,2.0,0.00727948003714,1.0,0.1230916826562108,2.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,6.0,562,0.7641169,1,False
null_trial,1432789,5,1,confirmed_planet_host,9.846282094031343,bls,0,1,1,0,1,0,0,9.846282094031345,,1.0,,3.3343857464703612,,1.0,,,,,0.2729891424772878,0.0,0.2729891424772878,1.0,0.0,1.0,0.2729891424772878,1.0,,,,,,8.700000000000001,0.0004754800502049,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.6633416458852868,,0.8041237113402062,1.0,567,0.9866131,1,False
null_trial,1432789,5,2,confirmed_planet_host,2.5078359453151053,bls,0,1,1,0,1,0,0,2.5078359453151053,,10.0,,2.389897712801333,,0.7558113814903795,,,,,0.1582540570789031,0.8069806236365968,0.1582540570789031,1.0,0.6139612472731939,0.5,0.4536467077037867,3.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,10.0,596,0.49733353,1,False
null_trial,1432789,5,3,confirmed_planet_host,7.988329443147716,bls,0,1,1,0,1,0,0,7.988329443147716,,1.0,,4.238534729016819,,1.0,,,,,0.4197728208481678,0.0,0.1604543583036643,0.5,0.0,1.0,0.1604543583036643,0.5,,,,,,9.9,0.0005438985601876,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.22443890274314215,,0.31958762886597936,1.0,605,0.3179336,1,False
null_trial,1432789,5,4,confirmed_planet_host,9.31410470156719,bls,0,1,1,0,1,0,0,9.31410470156719,,3.0,,3.29326215067468,,0.8128712594283974,,,,,0.3262175265938201,0.2856923667050249,0.3262175265938201,1.0,0.2856923667050249,1.0,0.0567334828858817,1.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,3.0,627,0.5901411,1,False
null_trial,1432789,5,5,confirmed_planet_host,10.140380126708903,bls,0,1,1,0,1,0,0,10.140380126708903,,5.0,,2.203606166376088,,0.7364279177649543,,,,,0.2950135614437722,0.3091824874079813,0.2950135614437722,1.0,0.3091824874079813,1.0,0.0769872731066138,0.5,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,5.0,649,0.58063996,1,False
null_trial,1432789,5,6,confirmed_planet_host,14.67789263087696,tcf,0,1,0,1,0,1,0,,14.67789263087696,,7.0,,5.649755579364706,,0.8690612703368606,,,,1.0453975187026625,0.0035107716858543,0.0226987593513312,2.0,0.0035107716858543,1.0,0.0191208586961572,2.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,7.0,681,0.91474813,1,False
null_trial,1432789,5,7,confirmed_planet_host,9.2487495831944,bls,0,1,1,0,1,0,0,9.2487495831944,,2.0,,3.0581096680960607,,0.8207538831731197,,,,,0.289941888743824,0.180549052989998,0.289941888743824,1.0,0.180549052989998,1.0,0.2029286025138878,0.5,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,,,,2.0,686,0.8385963,1,False
null_trial,11904151,5,0,reference,5.360120040013338,bls,0,1,1,0,1,0,0,5.360120040013338,,1.0,,2.7046087291817487,,1.0,,,,,0.6341185842722203,0.0,0.2682371685444407,0.5,0.0,1.0,0.2682371685444407,0.5,,,,,,9.9,9.090385325048388e-05,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,0,,0.9301745635910225,,0.9523809523809523,1.0,720,0.47766352,1,False
